rsf	cox	cox+rsf
0.734806629834254	0.7661141804788213	0.7753222836095763
0.6104651162790697	0.6540697674418605	0.6656976744186046
0.5473684210526316	0.6280701754385964	0.624561403508772
0.6339434276206324	0.745424292845258	0.7437603993344427
0.512012012012012	0.7312312312312312	0.6906906906906907
0.6946666666666667	0.7546666666666667	0.7506666666666666
0.7597911227154047	0.6566579634464752	0.6697127937336815
0.6233905579399142	0.6491416309012875	0.6577253218884119
0.6390449438202247	0.7654494382022471	0.7654494382022471
0.6799999999999999	0.7282758620689656	0.7296551724137931
0.6421052631578947	0.7250000000000001	0.7342105263157894
0.6679245283018869	0.8201257861635219	0.8012578616352201
0.711283185840708	0.7688053097345133	0.7809734513274337
0.7493734335839599	0.7681704260651631	0.7857142857142857
0.6792717086834734	0.7128851540616247	0.7184873949579832
0.7803921568627451	0.6941176470588235	0.7372549019607844
0.669396110542477	0.6878198567041965	0.6990788126919141
0.6547987616099071	0.6811145510835913	0.6904024767801857
0.6642228739002932	0.5850439882697948	0.6099706744868035
0.5565410199556541	0.8159645232815964	0.7849223946784922
0.572234762979684	0.755079006772009	0.7404063205417607
0.5849297573435505	0.6398467432950191	0.6283524904214559
0.6226851851851852	0.7708333333333334	0.7673611111111112
0.5790476190476191	0.7923809523809524	0.7619047619047621
0.7009345794392523	0.7831775700934579	0.7700934579439251
0.642688679245283	0.6320754716981132	0.6391509433962265
0.7347670250896058	0.7013142174432497	0.7168458781362007
0.7389312977099236	0.7328244274809159	0.7557251908396947
0.6945337620578779	0.7106109324758841	0.7127545551982851
0.6017601760176018	0.7491749174917491	0.7414741474147415
0.7475728155339806	0.7156726768377254	0.7531206657420251
0.44561933534743203	0.7311178247734139	0.6933534743202416
0.6322751322751323	0.8015873015873016	0.7910052910052909
0.6268292682926829	0.6853658536585366	0.6878048780487804
0.7095435684647303	0.8215767634854771	0.8278008298755186
0.6527777777777778	0.75	0.7669753086419753
0.5698924731182796	0.7677419354838709	0.7505376344086022
0.6217798594847775	0.7201405152224825	0.7224824355971897
0.8021680216802168	0.7791327913279132	0.8157181571815718
0.7155425219941349	0.6950146627565983	0.7126099706744868
0.8054298642533936	0.6244343891402715	0.6923076923076923
0.6621212121212121	0.8	0.7818181818181819
0.7340025094102886	0.8105395232120453	0.8456712672521958
0.6392318244170097	0.7434842249657065	0.7544581618655694
0.631079478054567	0.7330960854092526	0.7141162514827994
0.615485564304462	0.6325459317585301	0.6377952755905512
0.7522816166883963	0.7561929595827901	0.7692307692307692
0.6013245033112582	0.6	0.6
0.7383561643835617	0.8123287671232877	0.8041095890410959
0.7715458276333789	0.7400820793433652	0.7756497948016416
0.731811697574893	0.7075606276747504	0.731811697574893
0.7133757961783439	0.7091295116772823	0.7367303609341825
0.567032967032967	0.676923076923077	0.6835164835164835
0.6133004926108374	0.7216748768472906	0.7241379310344828
0.7628205128205128	0.8766025641025642	0.8830128205128206
0.6213333333333333	0.7333333333333333	0.74
0.6324786324786325	0.7277167277167277	0.7240537240537241
0.6378035902851108	0.7148891235480466	0.7349524815205913
0.6041939711664482	0.6841415465268675	0.7051114023591087
0.6163522012578616	0.7232704402515723	0.7248427672955974
0.6794582392776524	0.7607223476297968	0.7663656884875846
0.6981424148606811	0.7337461300309598	0.7260061919504645
0.5778781038374717	0.8352144469525961	0.8103837471783296
0.6567164179104478	0.7788331071913162	0.7869742198100408
0.7502903600464577	0.7688734030197445	0.7944250871080141
0.6303258145363408	0.7719298245614035	0.7593984962406015
0.5821064552661381	0.6828992072480181	0.667044167610419
0.6107526881720431	0.8473118279569893	0.8021505376344087
0.5051395007342144	0.7195301027900147	0.6784140969162996
0.5230125523012553	0.5662482566248257	0.5481171548117155
0.723055934515689	0.6780354706684857	0.6916780354706685
0.6936758893280632	0.8359683794466403	0.8142292490118577
0.6725784447476125	0.7339699863574353	0.7312414733969986
0.7060185185185185	0.6134259259259259	0.6412037037037037
0.6912751677852349	0.7617449664429531	0.785234899328859
0.6101231190150478	0.6251709986320109	0.6224350205198358
0.7142857142857143	0.7280701754385965	0.7343358395989975
0.681265206812652	0.7274939172749392	0.7372262773722628
0.6612903225806451	0.5879765395894428	0.5997067448680352
0.6871569703622392	0.6586169045005488	0.681668496158068
0.630071599045346	0.766109785202864	0.7541766109785203
0.4724220623501199	0.7721822541966427	0.7434052757793765
0.6633466135458167	0.7211155378486056	0.7430278884462151
0.68	0.6900000000000001	0.6842857142857144
0.6845878136200717	0.5758661887694146	0.5913978494623656
0.62531328320802	0.6441102756892231	0.6491228070175439
0.7457627118644067	0.6967984934086628	0.7269303201506591
0.721505376344086	0.7107526881720431	0.7440860215053764
0.6755813953488371	0.7651162790697674	0.7848837209302326
0.6132264529058116	0.7034068136272544	0.7114228456913827
0.527001862197393	0.7765363128491621	0.7355679702048418
0.543039319872476	0.6312433581296494	0.6301806588735388
0.5463071512309496	0.8241500586166471	0.8053927315357562
0.7106537530266344	0.8389830508474577	0.8171912832929782
0.6477419354838709	0.687741935483871	0.695483870967742
0.7233009708737864	0.6828478964401294	0.7071197411003236
0.770618556701031	0.9175257731958762	0.9252577319587628
0.65807962529274	0.7599531615925059	0.7587822014051522
0.6138279932546374	0.7048903878583475	0.6863406408094436
0.6741706161137441	0.7251184834123223	0.7227488151658767
