rsf	cox	cox+rsf
0.8079999999999999	0.8053333333333333	0.8720000000000001
0.577639751552795	0.5486542443064182	0.5610766045548654
0.5424164524421593	0.7172236503856041	0.7043701799485861
0.6549165120593692	0.7272727272727273	0.7235621521335807
0.6477272727272728	0.6439393939393939	0.6515151515151515
0.6448	0.648	0.6688000000000001
0.6062322946175638	0.6883852691218131	0.6515580736543909
0.5827702702702702	0.6334459459459458	0.6266891891891891
0.6344827586206896	0.6189655172413793	0.6827586206896552
0.6056910569105691	0.7235772357723578	0.6869918699186992
0.5910852713178294	0.5368217054263565	0.560077519379845
0.5688816855753647	0.5980551053484603	0.6077795786061588
0.6042884990253411	0.6471734892787525	0.6413255360623782
0.7301204819277108	0.7783132530120482	0.8144578313253013
0.6152512998266898	0.6551126516464472	0.6481802426343155
0.6809651474530831	0.7211796246648794	0.7077747989276139
0.7528957528957528	0.6196911196911197	0.7277992277992278
0.5238095238095238	0.6563146997929606	0.6128364389233955
0.6316964285714286	0.5379464285714286	0.6026785714285714
0.6246648793565683	0.6648793565683646	0.6621983914209115
0.602510460251046	0.7761506276150628	0.7698744769874477
0.6853146853146853	0.7342657342657343	0.7027972027972028
0.6652360515021459	0.7875536480686696	0.759656652360515
0.6376518218623483	0.6700404858299595	0.6842105263157895
0.6491596638655462	0.6449579831932774	0.6743697478991597
0.605654761904762	0.6309523809523809	0.6339285714285714
0.5777310924369748	0.6218487394957983	0.6176470588235294
0.6535580524344569	0.6910112359550562	0.6853932584269663
0.5926829268292683	0.6292682926829268	0.6146341463414634
0.6610169491525423	0.5617433414043584	0.5932203389830508
0.6191304347826087	0.631304347826087	0.6208695652173913
0.6635514018691588	0.6261682242990654	0.677570093457944
0.7359223300970874	0.7650485436893204	0.770873786407767
0.72875226039783	0.6419529837251355	0.6925858951175408
0.5726315789473684	0.6631578947368421	0.631578947368421
0.6329896907216495	0.7422680412371134	0.7340206185567011
0.5637149028077753	0.673866090712743	0.6393088552915767
0.6407766990291262	0.6893203883495145	0.6893203883495145
0.641304347826087	0.6286231884057971	0.6304347826086957
0.5510948905109488	0.6897810218978102	0.6277372262773723
0.7306034482758621	0.6875	0.7370689655172414
0.5573770491803278	0.7081967213114755	0.6885245901639344
0.5409356725146198	0.6374269005847952	0.6023391812865497
0.6165137614678899	0.5247706422018349	0.5743119266055047
0.6244019138755981	0.6913875598086124	0.6555023923444976
0.7383177570093458	0.7725856697819314	0.7819314641744549
0.6474358974358975	0.6923076923076924	0.6944444444444444
0.6008146639511202	0.6435845213849286	0.6272912423625254
0.6399345335515548	0.502454991816694	0.5613747954173486
0.605121293800539	0.5835579514824798	0.5795148247978437
0.6648648648648648	0.7000000000000001	0.7162162162162162
0.6158357771260996	0.6862170087976539	0.6656891495601173
0.6402321083172147	0.6034816247582205	0.6479690522243714
0.6504065040650407	0.5284552845528455	0.5955284552845529
0.5552995391705069	0.5230414746543779	0.5599078341013826
0.6233183856502242	0.6838565022421526	0.672645739910314
0.6285140562248996	0.6746987951807231	0.6767068273092369
0.5579868708971554	0.6083150984682714	0.5951859956236324
0.6207674943566591	0.5395033860045148	0.5688487584650113
0.5440414507772021	0.6424870466321244	0.6113989637305699
0.6189189189189189	0.7135135135135134	0.6756756756756757
0.699134199134199	0.6818181818181819	0.699134199134199
0.6461267605633804	0.6919014084507042	0.6742957746478874
0.6213333333333333	0.6346666666666666	0.64
0.5717255717255717	0.6237006237006237	0.6237006237006237
0.4785932721712538	0.5550458715596329	0.5229357798165137
0.5736677115987461	0.6708463949843261	0.6363636363636362
0.594306049822064	0.6476868327402134	0.6779359430604982
0.6856368563685638	0.6395663956639567	0.7235772357723577
0.5897435897435896	0.7285067873303167	0.7149321266968326
0.7055335968379447	0.699604743083004	0.7411067193675891
0.5405405405405405	0.667953667953668	0.6447876447876447
0.5781637717121588	0.5707196029776674	0.5831265508684864
0.6180257510729613	0.6072961373390557	0.6158798283261803
0.5763016157989228	0.5906642728904847	0.5978456014362656
0.6120689655172413	0.7413793103448275	0.7097701149425287
0.6285714285714287	0.6877551020408164	0.6734693877551021
0.675531914893617	0.6356382978723404	0.6702127659574468
0.5402684563758389	0.6812080536912751	0.6375838926174496
0.7191011235955056	0.6179775280898876	0.6516853932584269
0.6658653846153846	0.7572115384615384	0.7620192307692307
0.6546762589928058	0.7218225419664268	0.7434052757793765
0.732638888888889	0.6527777777777778	0.7048611111111112
0.6425339366515836	0.5248868778280543	0.590497737556561
0.673469387755102	0.6382189239332096	0.6567717996289425
0.5878787878787879	0.5515151515151514	0.5616161616161616
0.7676056338028169	0.6713615023474179	0.812206572769953
0.6482758620689655	0.7224137931034483	0.7051724137931035
0.6526717557251909	0.4045801526717557	0.4961832061068703
0.6184738955823293	0.5662650602409638	0.6144578313253012
0.6051779935275081	0.5889967637540454	0.6375404530744336
0.673866090712743	0.67170626349892	0.6803455723542117
0.6016597510373444	0.487551867219917	0.5165975103734439
0.6418269230769231	0.5432692307692308	0.5721153846153847
0.6292134831460674	0.7011235955056179	0.6966292134831461
0.5158730158730158	0.5992063492063492	0.5773809523809523
0.6112266112266113	0.4864864864864865	0.501039501039501
0.5850815850815851	0.5990675990675991	0.5804195804195804
0.6425531914893616	0.451063829787234	0.5106382978723404
0.6436781609195402	0.6704980842911878	0.6666666666666667
