0.5149648985517107; 0.5078274150439099	0.5078274150439099	0.5074455899198167	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5078274150439099	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5082092401680031	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5089728904161894	0.5085910652920962	0.5085910652920962	0.5085910652920962	0.5089728904161894	0.5089728904161894	0.5089728904161894	0.5093547155402826	0.5093547155402826	0.5093547155402826	0.5097365406643757	0.5097365406643757	0.5101183657884689	0.5101183657884689	0.5101183657884689	0.5101183657884689	0.510500190912562	0.510500190912562	0.510500190912562	0.510500190912562	0.510500190912562	0.510500190912562	0.510500190912562	0.5112638411607483	0.5112638411607483	0.5116456662848415	0.5124093165330279	0.5124093165330279	0.512791141657121	0.5131729667812142	0.512791141657121	0.5124093165330279	0.5131729667812142	0.5131729667812142	0.5135547919053074	0.5143184421534938	0.5139366170294005	0.5131729667812142	0.512791141657121	0.512791141657121	0.5124093165330279	0.512791141657121	0.512791141657121	0.512791141657121	0.5135547919053074	0.5143184421534938	0.5143184421534938	0.5147002672775869	0.5154639175257733	0.5154639175257733	0.5162275677739595	0.5158457426498664	0.5169912180221459	0.5169912180221459	0.5181366933944254	0.5192821687667049	0.5219549446353571	0.5227185948835433	0.5250095456281023	0.5269186712485682	0.5269186712485682	0.5311187476135929	0.5341733486063384	0.5349369988545246	0.5437189767086674	0.5513554791905307	0.5597556319205804	0.5895379915998472	0.6002290950744559	
0.5556012574551221; 0.5483679525222552	0.5486646884272998	0.5486646884272998	0.5486646884272998	0.5486646884272998	0.5486646884272998	0.5489614243323443	0.5489614243323443	0.5489614243323443	0.5489614243323443	0.5489614243323443	0.5489614243323443	0.5489614243323443	0.5495548961424332	0.5498516320474778	0.5498516320474778	0.5498516320474778	0.5498516320474778	0.5498516320474778	0.5498516320474778	0.5498516320474778	0.5501483679525222	0.5504451038575668	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5507418397626114	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5510385756676558	0.5513353115727003	0.5513353115727003	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5516320474777449	0.5513353115727003	0.5513353115727003	0.5519287833827893	0.5519287833827893	0.5519287833827893	0.5522255192878338	0.5522255192878338	0.5519287833827893	0.5519287833827893	0.5519287833827893	0.5519287833827893	0.5522255192878338	0.5522255192878338	0.5522255192878338	0.5522255192878338	0.5522255192878338	0.5525222551928785	0.5528189910979229	0.5531157270029674	0.5534124629080119	0.5540059347181009	0.55459940652819	0.5543026706231454	0.5548961424332345	0.5554896142433234	0.5554896142433234	0.5560830860534125	0.5566765578635016	0.5563798219584569	0.5569732937685461	0.5572700296735905	0.5578635014836795	0.5578635014836795	0.5590504451038576	0.5590504451038576	0.5617210682492582	0.5632047477744807	0.5658753709198813	0.5658753709198813	0.5679525222551929	0.572106824925816	0.5756676557863502	0.5816023738872405	0.5908011869436202	0.6050445103857567	0.6195845697329377	0.6356083086053412	
0.550711169343401; 0.538881309686221	0.538881309686221	0.5391541609822647	0.5394270122783082	0.5394270122783082	0.539699863574352	0.539699863574352	0.539699863574352	0.539699863574352	0.539699863574352	0.539699863574352	0.5399727148703956	0.5399727148703956	0.5399727148703956	0.5402455661664393	0.5402455661664393	0.5407912687585266	0.5407912687585266	0.5413369713506139	0.5416098226466576	0.5416098226466576	0.5416098226466576	0.5418826739427012	0.5418826739427012	0.5418826739427012	0.5421555252387448	0.5421555252387448	0.5421555252387448	0.5421555252387448	0.5418826739427012	0.5418826739427012	0.5418826739427012	0.5421555252387448	0.5427012278308322	0.5427012278308322	0.5427012278308322	0.5427012278308322	0.5427012278308322	0.5424283765347885	0.5427012278308322	0.5427012278308322	0.5421555252387448	0.5418826739427012	0.5421555252387448	0.5421555252387448	0.5418826739427012	0.5424283765347885	0.5427012278308322	0.5429740791268758	0.5429740791268758	0.5429740791268758	0.5429740791268758	0.5429740791268758	0.5435197817189631	0.5435197817189631	0.5435197817189631	0.5435197817189631	0.5440654843110504	0.5446111869031378	0.5448840381991814	0.5448840381991814	0.5446111869031378	0.5446111869031378	0.5443383356070941	0.5446111869031378	0.5448840381991814	0.5454297407912687	0.5457025920873123	0.5462482946793996	0.5473396998635743	0.5476125511596179	0.5478854024556616	0.5476125511596179	0.5481582537517052	0.54924965893588	0.5497953615279672	0.5495225102319236	0.5500682128240109	0.5495225102319236	0.5508867667121419	0.5503410641200546	0.5511596180081855	0.5530695770804911	0.5541609822646657	0.555525238744884	0.5566166439290586	0.5574351978171895	0.5590723055934516	0.5618008185538881	0.5645293315143246	0.5648021828103683	0.5686221009549794	0.5735334242837653	0.5811732605729877	0.5882673942701228	0.5948158253751705	0.6057298772169167	0.6182810368349249	0.6278308321964529	0.6343792633015006	0.6542974079126875	
0.5760849537289466; 0.5685529813900494	0.5685529813900494	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5685529813900494	0.5685529813900494	0.5685529813900494	0.5685529813900494	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5689327763007975	0.5689327763007975	0.5689327763007975	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5693125712115458	0.5700721610330421	0.5700721610330421	0.5700721610330421	0.5704519559437903	0.5704519559437903	0.5708317508545385	0.5708317508545385	0.5708317508545385	0.5708317508545385	0.5708317508545385	0.5708317508545385	0.5712115457652868	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5719711355867831	0.5723509304975314	0.5727307254082795	0.5731105203190276	0.5738701101405241	0.5750094948727688	0.5750094948727688	0.5753892897835169	0.5753892897835169	0.575769084694265	0.5761488796050133	0.5761488796050133	0.5765286745157615	0.5765286745157615	0.5772882643372579	0.5788074439802506	0.5788074439802506	0.5784276490695024	0.5788074439802506	0.5784276490695024	0.5784276490695024	0.579567033801747	0.5807064185339916	0.5818458032662363	0.5826053930877326	0.583364982909229	0.583364982909229	0.5818458032662363	0.583364982909229	0.5837447778199771	0.5848841625522218	0.5848841625522218	0.5856437523737182	0.5879225218382074	0.5890619065704519	0.5917204709456892	0.5932396505886821	0.5928598556779339	0.5921002658564375	0.590960881124193	0.5958982149639195	0.600835548803646	0.6012153437143942	0.6034941131788834	0.6012153437143942	0.5977971895176605	
0.52094863194258; 0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5171512577589024	0.5171512577589024	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5178046390068606	0.5178046390068606	0.5178046390068606	0.5178046390068606	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5168245671349232	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5171512577589024	0.5168245671349232	0.5168245671349232	0.5164978765109441	0.5164978765109441	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5168245671349232	0.5174779483828814	0.5174779483828814	0.5174779483828814	0.5171512577589024	0.5168245671349232	0.5168245671349232	0.5171512577589024	0.5164978765109441	0.5164978765109441	0.5164978765109441	0.5164978765109441	0.5171512577589024	0.5168245671349232	0.5171512577589024	0.5181313296308396	0.5184580202548187	0.5187847108787979	0.519438092126756	0.5191114015027769	0.5184580202548187	0.5187847108787979	0.5184580202548187	0.5184580202548187	0.5181313296308396	0.5187847108787979	0.5184580202548187	0.519438092126756	0.5187847108787979	0.5187847108787979	0.5178046390068606	0.519438092126756	0.5200914733747142	0.5207448546226724	0.5200914733747142	0.519438092126756	0.5187847108787979	0.5191114015027769	0.519764782750735	0.5204181639986933	0.5210715452466514	0.5207448546226724	0.5217249264946096	0.5236850702384842	0.5249918327344005	0.5246651421104215	0.5289121202221496	0.5266252858542959	0.5295655014701078	0.5318523358379615	0.5367526951976479	0.5396929108134597	0.5501470107807906	0.562234563868017	0.5802025481868671	0.5909833387781771	
0.540035783870141; 0.5376600178624591	0.5376600178624591	0.5376600178624591	0.5373623102113725	0.5373623102113725	0.5373623102113725	0.5373623102113725	0.5373623102113725	0.5373623102113725	0.5376600178624591	0.5376600178624591	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5379577255135457	0.5382554331646323	0.5376600178624591	0.5376600178624591	0.5376600178624591	0.5376600178624591	0.5376600178624591	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5370646025602859	0.5367668949091993	0.5367668949091993	0.5367668949091993	0.5370646025602859	0.5376600178624591	0.5379577255135457	0.5382554331646323	0.5382554331646323	0.5382554331646323	0.5382554331646323	0.5379577255135457	0.5379577255135457	0.5388508484668056	0.5391485561178923	0.5388508484668056	0.5385531408157189	0.5382554331646323	0.5385531408157189	0.5382554331646323	0.5388508484668056	0.5385531408157189	0.5385531408157189	0.5385531408157189	0.5382554331646323	0.5385531408157189	0.5385531408157189	0.5385531408157189	0.5385531408157189	0.5376600178624591	0.5376600178624591	0.5385531408157189	0.5388508484668056	0.5391485561178923	0.5385531408157189	0.5382554331646323	0.5385531408157189	0.5391485561178923	0.5391485561178923	0.5391485561178923	0.5388508484668056	0.5382554331646323	0.5391485561178923	0.5400416790711522	0.5403393867222388	0.5409348020244121	0.541827924977672	0.541827924977672	0.5421256326287586	0.5415302173265854	0.5415302173265854	0.5415302173265854	0.5409348020244121	0.5415302173265854	0.5409348020244121	0.5415302173265854	0.5439118785352783	0.5445072938374517	0.545102709139625	0.5448050014885384	0.5433164632331051	0.5459958320928848	0.5480797856504912	0.5513545698124442	0.5582018457874368	0.5602857993450432	0.5614766299493897	0.5635605835069962	0.5468889550461448	
0.5490312339218715; 0.5399239543726236	0.5399239543726236	0.5402408111533588	0.5402408111533588	0.5402408111533588	0.5402408111533588	0.5399239543726236	0.5402408111533588	0.5402408111533588	0.5402408111533588	0.540874524714829	0.540874524714829	0.540874524714829	0.5405576679340939	0.540874524714829	0.540874524714829	0.540874524714829	0.541191381495564	0.541191381495564	0.541191381495564	0.541191381495564	0.5415082382762991	0.5418250950570342	0.5418250950570342	0.5418250950570342	0.5418250950570342	0.5418250950570342	0.5415082382762991	0.541191381495564	0.541191381495564	0.5415082382762991	0.5415082382762991	0.5415082382762991	0.5415082382762991	0.5418250950570342	0.5418250950570342	0.5418250950570342	0.5418250950570342	0.5424588086185045	0.5421419518377695	0.5421419518377695	0.5421419518377695	0.5424588086185045	0.5424588086185045	0.5424588086185045	0.5424588086185045	0.5424588086185045	0.5421419518377695	0.5421419518377695	0.5421419518377695	0.5421419518377695	0.5418250950570342	0.5415082382762991	0.5421419518377695	0.5421419518377695	0.5427756653992396	0.5424588086185045	0.5424588086185045	0.5427756653992396	0.5430925221799747	0.5430925221799747	0.5434093789607098	0.5434093789607098	0.5434093789607098	0.5434093789607098	0.5437262357414449	0.5443599493029152	0.5443599493029152	0.5443599493029152	0.5449936628643853	0.5456273764258556	0.5465779467680609	0.546894803548796	0.546894803548796	0.5472116603295312	0.546894803548796	0.546894803548796	0.546894803548796	0.5472116603295312	0.5472116603295312	0.5478453738910013	0.5484790874524715	0.5487959442332067	0.5510139416983524	0.5522813688212929	0.5532319391634982	0.5551330798479087	0.5564005069708492	0.55893536121673	0.561787072243346	0.5633713561470216	0.5665399239543726	0.5725602027883397	0.5747782002534855	0.5782636248415717	0.5839670468948035	0.5903041825095057	0.6017110266159695	0.6128010139416983	0.6267427122940432	0.6495564005069709	
0.5363292589163831; 0.5315372424722663	0.5315372424722663	0.530903328050713	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5315372424722663	0.5315372424722663	0.5315372424722663	0.5315372424722663	0.5312202852614898	0.5315372424722663	0.5315372424722663	0.5315372424722663	0.5315372424722663	0.5315372424722663	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.530903328050713	0.530903328050713	0.530903328050713	0.530903328050713	0.530903328050713	0.530903328050713	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5312202852614898	0.5318541996830428	0.5321711568938193	0.5328050713153724	0.5331220285261489	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5328050713153724	0.5331220285261489	0.5328050713153724	0.5328050713153724	0.5328050713153724	0.5321711568938193	0.5324881141045958	0.5328050713153724	0.5331220285261489	0.5334389857369255	0.5334389857369255	0.5337559429477021	0.5337559429477021	0.5331220285261489	0.5331220285261489	0.5328050713153724	0.5324881141045958	0.5324881141045958	0.5324881141045958	0.5328050713153724	0.5331220285261489	0.5328050713153724	0.5340729001584786	0.5347068145800317	0.5347068145800317	0.5347068145800317	0.5359746434231379	0.5362916006339145	0.5369255150554675	0.537242472266244	0.5378763866877971	0.5391442155309033	0.5407290015847861	0.5419968304278922	0.5435816164817749	0.5432646592709984	0.5448494453248811	0.544215530903328	0.5483359746434231	0.5477020602218701	0.5508716323296354	0.5530903328050714	0.5521394611727417	0.5540412044374009	0.5597464342313788	0.5641838351822505	0.5752773375594296	0.5873217115689382	0.5917591125198098	
0.5233137771608486; 0.5089448703906535	0.5089448703906535	0.5089448703906535	0.5089448703906535	0.5085797736400146	0.5085797736400146	0.5089448703906535	0.5089448703906535	0.5089448703906535	0.5089448703906535	0.5089448703906535	0.5093099671412924	0.5096750638919313	0.5096750638919313	0.5096750638919313	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5096750638919313	0.5096750638919313	0.5096750638919313	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5100401606425703	0.5104052573932093	0.5104052573932093	0.5104052573932093	0.5104052573932093	0.5100401606425703	0.5104052573932093	0.5107703541438482	0.5107703541438482	0.5107703541438482	0.5107703541438482	0.5107703541438482	0.511500547645126	0.511500547645126	0.5118656443957649	0.5118656443957649	0.5118656443957649	0.5118656443957649	0.5118656443957649	0.5125958378970428	0.5122307411464038	0.5122307411464038	0.5118656443957649	0.5122307411464038	0.5122307411464038	0.5129609346476817	0.5140562248995983	0.5144213216502372	0.5140562248995983	0.5140562248995983	0.5136911281489595	0.5144213216502372	0.5147864184008762	0.5147864184008762	0.5151515151515152	0.5162468054034319	0.5166119021540708	0.5173420956553486	0.5177071924059876	0.5184373859072654	0.5191675794085433	0.5195326761591822	0.5198977729098211	0.5202628696604601	0.5209930631617379	0.5209930631617379	0.5209930631617379	0.5242789339174881	0.5257393209200438	0.5271997079225995	0.5271997079225995	0.5271997079225995	0.5279299014238774	0.5290251916757941	0.5304855786783498	0.5308506754289887	0.5330412559328223	0.5355969331872947	0.5366922234392114	0.5388828039430449	0.5403431909456006	0.5443592552026287	0.5491055129609347	0.5509309967141293	0.5549470609711573	0.5611537057320191	0.5684556407447975	0.5772179627601315	0.5867104782767434	0.5947426067907996	0.6159182183278569	0.6381891201168309	0.660825118656444	
0.5405152605175463; 0.5410085054678008	0.5410085054678008	0.5410085054678008	0.5410085054678008	0.5410085054678008	0.5407047387606319	0.5407047387606319	0.5404009720534629	0.540097205346294	0.540097205346294	0.540097205346294	0.5404009720534629	0.5407047387606319	0.5407047387606319	0.5404009720534629	0.5407047387606319	0.5407047387606319	0.5407047387606319	0.5410085054678008	0.5413122721749697	0.5407047387606319	0.5404009720534629	0.540097205346294	0.540097205346294	0.5397934386391252	0.5394896719319563	0.540097205346294	0.540097205346294	0.540097205346294	0.5404009720534629	0.5404009720534629	0.5407047387606319	0.5404009720534629	0.5404009720534629	0.5404009720534629	0.5407047387606319	0.5404009720534629	0.5404009720534629	0.5404009720534629	0.5407047387606319	0.5407047387606319	0.5404009720534629	0.5404009720534629	0.5410085054678008	0.5407047387606319	0.5404009720534629	0.5404009720534629	0.5407047387606319	0.5404009720534629	0.5404009720534629	0.5410085054678008	0.5407047387606319	0.5407047387606319	0.5407047387606319	0.5410085054678008	0.5407047387606319	0.5410085054678008	0.5413122721749697	0.5413122721749697	0.5416160388821386	0.5422235722964763	0.5425273390036452	0.5422235722964763	0.5419198055893074	0.5419198055893074	0.5425273390036452	0.5425273390036452	0.5419198055893074	0.5407047387606319	0.5416160388821386	0.5422235722964763	0.5419198055893074	0.5407047387606319	0.5410085054678008	0.5407047387606319	0.5425273390036452	0.5425273390036452	0.5437424058323208	0.5443499392466585	0.5434386391251519	0.5431348724179831	0.5425273390036452	0.5416160388821386	0.5397934386391252	0.5379708383961118	0.537363304981774	0.5379708383961118	0.5391859052247874	0.5379708383961118	0.5379708383961118	0.5385783718104497	0.5364520048602673	0.5346294046172541	0.5404009720534629	0.5410085054678008	0.5385783718104497	0.5358444714459295	0.5385783718104497	0.5397934386391252	0.5361482381530984	0.5376670716889429	
