rsf	cox	cox+rsf
0.6599552572706935	0.6800894854586129	0.6711409395973155
0.5757097791798107	0.5930599369085173	0.5820189274447951
0.6440217391304347	0.6947463768115941	0.7047101449275363
0.578420467185762	0.8042269187986651	0.7575083426028921
0.6655808903365906	0.5722041259500543	0.6362649294245385
0.6624685138539043	0.6120906801007557	0.6775818639798489
0.6226708074534162	0.6863354037267081	0.6863354037267081
0.7462422634836428	0.7816091954022988	0.7992926613616269
0.6852551984877127	0.6644612476370511	0.7410207939508507
0.6719197707736391	0.6275071633237823	0.6776504297994269
0.5913513513513513	0.6616216216216216	0.6475675675675675
0.5253886010362695	0.6735751295336788	0.6227979274611399
0.511340206185567	0.6742268041237113	0.6082474226804123
0.5550708833151581	0.6804798255179935	0.6390403489640132
0.7737068965517241	0.6864224137931034	0.7640086206896551
0.6216839677047289	0.7773933102652827	0.7820069204152249
0.6845238095238095	0.6190476190476191	0.6369047619047619
0.6525974025974026	0.6666666666666666	0.6883116883116883
0.7446270543615676	0.6182048040455119	0.7446270543615676
0.6315228966986155	0.7220447284345048	0.6932907348242812
0.6763848396501458	0.6550048590864916	0.6569484936831876
0.6173526140155728	0.5617352614015573	0.5928809788654059
0.6196150320806599	0.7011915673693858	0.689275893675527
0.7842105263157895	0.6810526315789474	0.7526315789473684
0.6399999999999999	0.7303225806451613	0.7354838709677419
0.725897920604915	0.6758034026465028	0.7060491493383744
0.6095717884130982	0.6486146095717884	0.6486146095717884
0.5730706075533661	0.6748768472906403	0.6633825944170771
0.5705832628909552	0.6365173288250211	0.6398985629754861
0.43890020366598775	0.5091649694501018	0.4918533604887984
0.6897470039946738	0.7909454061251665	0.7856191744340878
0.6468253968253969	0.6676587301587301	0.6617063492063492
0.7029411764705883	0.7176470588235294	0.7676470588235293
0.7135416666666666	0.6753472222222222	0.7083333333333333
0.5815773630343166	0.678506923540036	0.6640577965081277
0.6042692939244663	0.6280788177339901	0.6568144499178982
0.6425661914460284	0.6384928716904276	0.6659877800407331
0.5972972972972973	0.5837837837837837	0.5918918918918918
0.5771567436208992	0.488456865127582	0.5212636695018226
0.7012302284710018	0.7346221441124781	0.7363796133567663
0.5311942959001783	0.5900178253119429	0.5757575757575758
0.6048951048951049	0.7465034965034965	0.7360139860139859
0.6469945355191257	0.7551912568306011	0.7606557377049179
0.6452410383189123	0.7082818294190358	0.7194066749072929
0.6915776986951364	0.5871886120996441	0.6631079478054568
0.7822878228782288	0.6715867158671586	0.7380073800738007
0.6197478991596639	0.7079831932773109	0.7142857142857143
0.6422155688622755	0.7829341317365269	0.7619760479041917
0.5915492957746479	0.6225352112676056	0.6591549295774648
0.6300309597523219	0.6764705882352939	0.6501547987616099
0.6280752532561505	0.5853835021707671	0.6208393632416788
0.6853252647503782	0.5990922844175492	0.6777609682299547
0.6773333333333333	0.6759999999999999	0.6666666666666666
0.65439672801636	0.7280163599182005	0.7535787321063395
0.5049833887043189	0.5581395348837209	0.5564784053156145
0.6169811320754718	0.6660377358490567	0.6556603773584906
0.6839430894308943	0.7184959349593496	0.7235772357723578
0.5034687809712587	0.4747274529236867	0.4856293359762141
0.5933609958506224	0.6376210235131397	0.669432918395574
0.6421800947867298	0.5616113744075829	0.6469194312796208
0.6385281385281385	0.6471861471861472	0.6883116883116883
0.5919003115264797	0.7009345794392523	0.6978193146417445
0.6316652994257588	0.7686628383921247	0.7333880229696472
0.6584734799482536	0.7645536869340233	0.7529107373868046
0.5714285714285714	0.6624803767660911	0.6357927786499216
0.64	0.7283333333333334	0.7325
0.6616084977238239	0.7488619119878605	0.763277693474962
0.6857142857142857	0.4747252747252748	0.6351648351648351
0.64404432132964	0.6426592797783934	0.6454293628808865
0.6357868020304568	0.633248730964467	0.6725888324873097
0.726530612244898	0.6244897959183673	0.7244897959183674
0.6448979591836734	0.7744897959183674	0.7714285714285715
0.7174757281553398	0.7233009708737863	0.7271844660194174
0.6151484135107472	0.5496417604912999	0.6090071647901739
0.7273869346733668	0.6268844221105527	0.7474874371859297
0.6083009079118028	0.6134889753566797	0.6433203631647211
0.5365418894830659	0.6363636363636364	0.6381461675579323
0.691044776119403	0.7805970149253731	0.808955223880597
0.739423076923077	0.6721153846153846	0.7423076923076923
0.7091891891891892	0.6735135135135135	0.7654054054054054
0.6515463917525773	0.7525773195876289	0.777319587628866
0.6207674943566592	0.6128668171557562	0.6343115124153499
0.6404109589041096	0.7328767123287672	0.7380136986301371
0.6270718232044199	0.6077348066298344	0.6721915285451198
0.6220391349124614	0.6416065911431514	0.6426364572605561
0.6909090909090909	0.7762237762237763	0.7678321678321679
0.60375	0.595	0.60875
0.5129224652087475	0.6580516898608351	0.6123260437375745
0.65	0.6825581395348838	0.6755813953488372
0.7215777262180973	0.7134570765661252	0.7888631090487239
0.7466185752930568	0.7376014427412082	0.7691614066726781
0.6063386155129274	0.591326105087573	0.5863219349457881
0.6519607843137254	0.673202614379085	0.6748366013071896
0.6470588235294118	0.698752228163993	0.6916221033868093
0.5794504181600956	0.5878136200716846	0.6033452807646357
0.6159420289855072	0.6594202898550724	0.6968599033816425
0.6775067750677507	0.8102981029810298	0.8075880758807589
0.6083052749719416	0.7609427609427609	0.7306397306397306
0.543661971830986	0.6413145539906104	0.6403755868544602
0.5712809917355371	0.6942148760330578	0.6725206611570248
