rsf	cox	cox+rsf
0.5792163543441228	0.6660988074957411	0.6695059625212947
0.5852272727272728	0.6704545454545454	0.6613636363636364
0.6464088397790055	0.7753222836095764	0.7642725598526704
0.5962325962325963	0.7379197379197379	0.7313677313677314
0.7446808510638299	0.6685330347144457	0.7402015677491601
0.6424682395644283	0.6424682395644283	0.6615245009074411
0.736231884057971	0.6434782608695652	0.6888888888888889
0.5781948168007149	0.7470956210902592	0.7158176943699732
0.5989352262644188	0.5944986690328304	0.6131322094055014
0.6461988304093568	0.682748538011696	0.6710526315789473
0.8258164852255053	0.6049766718506998	0.6749611197511663
0.7134251290877797	0.8227194492254734	0.8184165232358004
0.6634730538922156	0.7844311377245509	0.7808383233532934
0.5791190864600326	0.6818923327895595	0.6867862969004894
0.634125636672326	0.66723259762309	0.6680814940577249
0.7830750893921335	0.7163289630512515	0.8021454112038141
0.6251441753171857	0.685121107266436	0.6955017301038062
0.7055616139585605	0.8178844056706652	0.8080697928026173
0.5369458128078817	0.6568144499178982	0.6190476190476191
0.6214765100671141	0.6979865771812082	0.7328859060402685
0.7246127366609294	0.6376936316695353	0.6635111876075732
0.6479902557856273	0.7356881851400731	0.7174177831912302
0.6661931818181818	0.6164772727272727	0.6548295454545454
0.6767411300919842	0.5703022339027595	0.6044678055190539
0.7747252747252747	0.8214285714285714	0.8282967032967034
0.6891304347826087	0.7695652173913043	0.7826086956521741
0.572538860103627	0.6191709844559586	0.6761658031088084
0.6211699164345404	0.7409470752089137	0.7214484679665738
0.652694610778443	0.6773952095808383	0.6811377245508983
0.6808100289296046	0.8302796528447444	0.8206364513018322
0.6915032679738562	0.6862745098039216	0.6888888888888889
0.7264742785445419	0.7892095357590966	0.7854454203262233
0.7806524184476941	0.8368953880764904	0.8650168728908887
0.7657657657657658	0.7397397397397397	0.7837837837837838
0.6152433425160697	0.6730945821854913	0.6629935720844811
0.674698795180723	0.6473165388828039	0.6900328587075575
0.5423901940755874	0.5914198161389173	0.5812053115423902
0.6148409893992933	0.7361601884570083	0.7243816254416962
0.6045016077170419	0.617363344051447	0.6345123258306539
0.6634958382877527	0.5695600475624256	0.619500594530321
0.6142011834319526	0.7278106508875739	0.7088757396449704
0.5567651632970451	0.6547433903576982	0.687402799377916
0.5092989985693849	0.6595135908440629	0.6652360515021459
0.6662883087400681	0.738933030646992	0.7627695800227015
0.5631469979296067	0.6759834368530021	0.6532091097308489
0.6274285714285714	0.7337142857142858	0.7462857142857143
0.8170995670995671	0.6634199134199135	0.7110389610389609
0.7097222222222223	0.7861111111111111	0.8152777777777778
0.6739894551845342	0.7038664323374341	0.7451669595782074
0.7159663865546219	0.7714285714285715	0.7596638655462185
0.6262626262626262	0.6767676767676768	0.6553030303030303
0.7296610169491525	0.7966101694915254	0.8
0.6487252124645893	0.6704438149197357	0.6817752596789425
0.7824019024970273	0.7074910820451843	0.7467300832342451
0.7177097203728362	0.7376830892143809	0.7496671105193076
0.6159822419533851	0.6215316315205327	0.6437291897891232
0.6878980891719746	0.5821656050955414	0.6165605095541401
0.7262931034482758	0.7424568965517241	0.7467672413793104
0.575591985428051	0.587431693989071	0.587431693989071
0.6382608695652173	0.7513043478260869	0.726086956521739
0.7253765932792584	0.8076477404403245	0.8088064889918888
0.713495575221239	0.7212389380530974	0.7621681415929203
0.610204081632653	0.7387755102040816	0.7142857142857143
0.5392405063291139	0.7156118143459915	0.6911392405063289
0.5478260869565217	0.7391304347826086	0.6898550724637681
0.6712141882673943	0.7789904502046385	0.7803547066848567
0.7950310559006211	0.8894409937888198	0.906832298136646
0.5696413678065054	0.7331109257714762	0.7239366138448707
0.7990580847723705	0.8226059654631084	0.8540031397174255
0.736036036036036	0.7612612612612613	0.7864864864864866
0.7100103199174406	0.7574819401444788	0.7657378740970072
0.594553706505295	0.875945537065053	0.8426626323751891
0.7256532066508313	0.7066508313539192	0.7315914489311164
0.678963110667996	0.6989032901296109	0.6979062811565304
0.8033373063170441	0.7806912991656735	0.833134684147795
0.7102473498233215	0.6457597173144877	0.6810954063604241
0.6961869618696187	0.7380073800738007	0.7527675276752768
0.7050632911392406	0.530379746835443	0.6063291139240506
0.6996098829648895	0.8348504551365409	0.8309492847854356
0.6281920326864148	0.6496424923391215	0.6629213483146068
0.6721120186697783	0.6172695449241539	0.6522753792298717
0.6480793060718711	0.563816604708798	0.5724907063197026
0.5586538461538462	0.6432692307692307	0.6269230769230769
0.5526641883519207	0.7744733581164808	0.7087980173482032
0.6335174953959485	0.5764272559852671	0.5930018416206262
0.6654240447343897	0.4650512581547064	0.4818266542404474
0.7463359639233371	0.5535512965050733	0.5760992108229989
0.6373626373626374	0.7237048665620094	0.7221350078492935
0.6554744525547446	0.6474452554744525	0.6423357664233577
0.6632522407170295	0.6350832266325224	0.6504481434058899
0.5592105263157895	0.6513157894736842	0.6197368421052631
0.6103703703703705	0.5733333333333334	0.5570370370370371
0.7264529058116233	0.7074148296593187	0.7745490981963928
0.7718794835007172	0.6800573888091822	0.7202295552367288
0.7191780821917808	0.7688356164383561	0.7979452054794521
0.8341307814992025	0.8421052631578947	0.8612440191387559
0.6156773211567732	0.7031963470319635	0.6986301369863014
0.6175869120654398	0.6850715746421269	0.6922290388548058
0.6158256880733946	0.7075688073394495	0.7029816513761468
0.6916342412451362	0.8735408560311284	0.867704280155642
