0.6487067818620449	0.6810169592081281	0.6888567633170954
0.6648458730562382	0.7017805600371574	0.7124070482788081
0.6375678773427181	0.6670202635481367	0.6845812426014032
0.694605923344576	0.713213140771672	0.7301212963317778
0.6238999652445651	0.6225166694229375	0.6495306141454846
0.6641179184249313	0.6519607310238129	0.6801092695325882
0.6277898341036434	0.6440086959977727	0.6537744630358984
0.5266454021196637	0.5861908084004098	0.5861908084004098
0.5418514729673561	0.6075382990920197	0.6075382990920197
0.5634801342828927	0.6091778748448635	0.610853699825392
0.57566780420041	0.6093439585006691	0.6093439585006691
0.6708558470776385	0.754509942606057	0.7569813247542296
0.6704846135378567	0.7794658651991039	0.7794658651991039
0.6563978024495489	0.7261099279057208	0.7292936260635099
0.6813982390557177	0.7465386428519198	0.7491490110547555
